root_630,pre,pos_x,pos_y,pos_z,cell_class,cell_type,known_nt,acetylcholine,gaba,glutamate,dopamine,serotonin,octopamine,num_nts,is_cotransmitter
720575940625413395,1201.0,113000.0,59340.0,1655,ALPN,"(M_adPNm4,M_adPNm5)a",acetylcholine,True,False,False,False,False,False,1,False
720575940614316731,1171.0,122700.0,56360.0,2263,ALPN,"(M_adPNm4,M_adPNm5)b",acetylcholine,True,False,False,False,False,False,1,False
720575940627949929,1163.0,123400.0,57510.0,2088,ALPN,"(M_adPNm4,M_adPNm5)b",acetylcholine,True,False,False,False,False,False,1,False
720575940620551259,2092.0,125100.0,58910.0,2231,ALPN,"(M_adPNm4,M_adPNm5)c",acetylcholine,True,False,False,False,False,False,1,False
720575940631930828,17834.0,114600.0,63600.0,1617,ALPN,DA4m_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940637943374,11936.0,147800.0,61770.0,869,ALPN,DC3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940634939327,9460.0,116600.0,58880.0,1192,ALPN,DC3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940613419695,9469.0,112700.0,33610.0,4563,ALPN,DC3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940630131663,8469.0,116400.0,60000.0,1156,ALPN,DC3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940617781383,11879.0,148400.0,62210.0,764,ALPN,DC3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940613579943,19418.0,101400.0,32410.0,4535,ALPN,DC4_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620103590,3574.0,111900.0,55040.0,1439,ALPN,DL2d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940642046453,2847.0,111400.0,55090.0,1426,ALPN,DL2d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940630928715,4465.0,122700.0,51460.0,875,ALPN,DL2d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940605421442,1608.0,112200.0,54360.0,1520,ALPN,DL2d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940621123113,6220.0,150200.0,58710.0,1241,ALPN,DL2d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940628181520,7462.0,114600.0,56540.0,1563,ALPN,DL2v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940637864355,6953.0,148400.0,58840.0,1243,ALPN,DL2v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940627772009,7531.0,113200.0,55560.0,1462,ALPN,DL2v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940611022515,7569.0,114400.0,56690.0,1551,ALPN,DL2v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620467438,6114.0,115700.0,56610.0,1617,ALPN,DL2v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940619531373,7424.0,148100.0,36670.0,3986,ALPN,DL2v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940614714178,7099.0,150000.0,58400.0,1132,ALPN,DL2v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940623902471,7082.0,167700.0,36800.0,3768,ALPN,DM6_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940631328104,6706.0,122900.0,55770.0,1223,ALPN,DM6_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620437339,7017.0,95670.0,34650.0,4387,ALPN,DM6_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940622785062,6926.0,96170.0,34240.0,4382,ALPN,DM6_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940625493400,7911.0,141300.0,59250.0,1273,ALPN,DM6_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940618499238,7523.0,147000.0,58860.0,985,ALPN,D_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940603985952,8086.0,117900.0,55980.0,1324,ALPN,D_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940627844734,7295.0,117200.0,56820.0,1363,ALPN,D_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940612197374,7846.0,146000.0,59330.0,940,ALPN,D_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940633804212,7428.0,118000.0,56800.0,1251,ALPN,D_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940623875819,9169.0,119700.0,65040.0,1924,ALPN,M_adPNm3,acetylcholine,True,False,False,False,False,False,1,False
720575940640804853,12788.0,116900.0,58740.0,1263,ALPN,VA1d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940630547909,9114.0,147900.0,61560.0,832,ALPN,VA1d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940625564676,7767.0,147700.0,62070.0,847,ALPN,VA1d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620266406,5635.0,146300.0,61110.0,945,ALPN,VA1d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940622448589,6817.0,147600.0,61950.0,816,ALPN,VA1d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940622811430,11253.0,116900.0,58480.0,1201,ALPN,VA1d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940623739076,6472.0,147800.0,62930.0,138,ALPN,VA1v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940630989354,6724.0,143200.0,61320.0,428,ALPN,VA1v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940629733626,7513.0,117800.0,58410.0,1025,ALPN,VA1v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940625014928,6734.0,144800.0,62300.0,197,ALPN,VA1v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620199962,8049.0,118200.0,60170.0,905,ALPN,VA1v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940633165025,7272.0,148500.0,64110.0,256,ALPN,VA1v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940629097922,7329.0,117300.0,58590.0,971,ALPN,VA1v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940628283560,8096.0,120200.0,59800.0,1008,ALPN,VA1v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940604431584,13490.0,118500.0,60350.0,1324,ALPN,VA3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940629009513,14725.0,147800.0,62290.0,901,ALPN,VA3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940615394719,6860.0,109800.0,32190.0,4564,ALPN,VC3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940619928429,7573.0,121300.0,58790.0,1488,ALPN,VC3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940619902598,7924.0,121800.0,59530.0,1514,ALPN,VC3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620465904,6571.0,120100.0,60550.0,1247,ALPN,VC3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940640697808,7274.0,121600.0,58770.0,1185,ALPN,VM2_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940617179451,8645.0,121900.0,59320.0,1316,ALPN,VM2_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940619280705,8029.0,141700.0,61460.0,979,ALPN,VM2_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940611372714,6082.0,121000.0,58850.0,1375,ALPN,VM5d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940629279544,4642.0,138800.0,50460.0,476,ALPN,VM5d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940606649865,5541.0,142000.0,61610.0,870,ALPN,VM5d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940644961588,7276.0,110200.0,33340.0,4740,ALPN,VM5d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940616020795,4588.0,142700.0,61350.0,879,ALPN,VM5d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940627035388,5079.0,121600.0,59970.0,1083,ALPN,VM5d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940635082871,5921.0,121300.0,59990.0,1056,ALPN,VM5d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620189790,5424.0,120500.0,60060.0,1194,ALPN,VM5v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940625431866,5291.0,121400.0,59710.0,1248,ALPN,VM5v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940610505170,5217.0,121300.0,59660.0,1036,ALPN,VM5v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940613167007,12853.0,100500.0,33370.0,4558,ALPN,VM7d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940628524292,11512.0,121800.0,58210.0,1562,ALPN,VM7d_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940605309361,9987.0,142500.0,61460.0,1098,ALPN,VM7v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940608628419,5282.0,143000.0,61260.0,874,ALPN,VM7v_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940612856342,6868.0,119600.0,64720.0,2021,ALPN,VP2+_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940629752219,7129.0,145100.0,66560.0,1520,ALPN,VP2+_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940619895125,18347.0,103900.0,34130.0,4652,ALPN,VP2_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940608293129,19502.0,138000.0,63160.0,1811,ALPN,VP2_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620445062,13929.0,114200.0,63160.0,1545,ALPN,VP5+Z_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940623617973,13896.0,145000.0,62860.0,1555,ALPN,VP5+Z_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940659400577,5498.0,117800.0,56760.0,1363,ALPN,DA3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940625924618,4981.0,98580.0,33980.0,4320,ALPN,DA3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940608970197,18891.0,95840.0,34800.0,4687,ALPN,DA4l_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940649045369,16470.0,166400.0,36790.0,4136,ALPN,DA4l_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940616079035,13911.0,115400.0,54070.0,1309,ALPN,DL1_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940627042064,13804.0,148500.0,57990.0,1033,ALPN,DL1_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940632167085,13893.0,150200.0,57360.0,923,ALPN,DL1_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940627708688,16128.0,120900.0,59920.0,1494,ALPN,DL4_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940617207185,28120.0,97260.0,33100.0,4554,ALPN,DL5_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940637594334,28887.0,144700.0,61240.0,213,ALPN,VA6_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940636873791,27132.0,115500.0,59890.0,1175,ALPN,VA6_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940618277184,18142.0,145000.0,63990.0,634,ALPN,VA7l_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940625784153,16683.0,118700.0,61500.0,964,ALPN,VA7l_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940618295454,29140.0,114000.0,56670.0,1467,ALPN,VL2a_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940628467611,39388.0,116200.0,65850.0,1687,ALPN,VL2p_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940627480586,13759.0,107400.0,32610.0,4685,ALPN,VM3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940616566133,6343.0,141800.0,63630.0,1062,ALPN,VM3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940617917760,13323.0,141800.0,63420.0,1046,ALPN,VM3_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940640971995,11178.0,122600.0,60680.0,1691,ALPN,VM4_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940632698797,22710.0,141400.0,63960.0,1423,ALPN,VM6_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940624057853,24453.0,100400.0,32540.0,4572,ALPN,VM6_adPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620233307,2398.0,145200.0,59520.0,1200,ALPN,"(M_lPNm12,M_lPNm13)a",acetylcholine,True,False,False,False,False,False,1,False
720575940617381681,2116.0,145900.0,59580.0,1225,ALPN,"(M_lPNm12,M_lPNm13)b",acetylcholine,True,False,False,False,False,False,1,False
720575940610070442,2454.0,154500.0,35140.0,4003,ALPN,"(M_lPNm12,M_lPNm13)b",acetylcholine,True,False,False,False,False,False,1,False
720575940613347793,1938.0,123900.0,58930.0,2115,ALPN,"(M_lPNm12,M_lPNm13)b",acetylcholine,True,False,False,False,False,False,1,False
720575940625368976,1831.0,121100.0,58680.0,1866,ALPN,"(M_lPNm12,M_lPNm13)b",acetylcholine,True,False,False,False,False,False,1,False
720575940629346103,2325.0,122300.0,58960.0,1861,ALPN,"(M_lPNm12,M_lPNm13)b",acetylcholine,True,False,False,False,False,False,1,False
720575940627172100,2147.0,118000.0,57560.0,1528,ALPN,"(M_lPNm12,M_lPNm13)b",acetylcholine,True,False,False,False,False,False,1,False
720575940619385765,5056.0,111600.0,55560.0,1239,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940626034819,4088.0,111800.0,57250.0,1326,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940605102694,6433.0,113800.0,58280.0,1223,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940613345442,5397.0,111900.0,56380.0,1297,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940623543881,5304.0,153600.0,60210.0,853,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940621185050,4655.0,113800.0,61630.0,1390,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940604407468,5686.0,152600.0,59610.0,844,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940623303108,5109.0,152900.0,58620.0,802,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940614309535,5300.0,111200.0,57540.0,1253,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940637208718,6579.0,116000.0,60390.0,1314,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940603231916,5594.0,112000.0,56470.0,1216,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940637469254,5375.0,152100.0,59480.0,798,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940630066007,6999.0,156100.0,35030.0,4142,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940621239679,5021.0,153100.0,60260.0,809,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940617229632,3927.0,156300.0,35340.0,4130,ALPN,DA1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940622364184,4039.0,117700.0,57300.0,1469,ALPN,DA2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940611849187,3428.0,118700.0,57260.0,1426,ALPN,DA2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940622762995,3358.0,144900.0,59650.0,1081,ALPN,DA2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940638719104,3542.0,118400.0,56970.0,1425,ALPN,DA2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940624106442,3175.0,145100.0,59200.0,1122,ALPN,DA2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940610052266,3400.0,146300.0,59500.0,1165,ALPN,DA2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940622311704,3214.0,145700.0,59330.0,1100,ALPN,DA2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940626937617,3683.0,118900.0,57290.0,1436,ALPN,DA2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940639337461,3595.0,145800.0,59530.0,1163,ALPN,DA2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940628882450,3100.0,152500.0,59300.0,870,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940615255993,3487.0,152200.0,59620.0,876,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940621203632,2541.0,153100.0,59970.0,865,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940635604581,5870.0,151900.0,59430.0,898,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940627353426,3323.0,111300.0,57110.0,1333,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940621926669,3115.0,112500.0,57330.0,1338,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940630778428,6293.0,112700.0,56880.0,1307,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940634710629,5233.0,151100.0,60090.0,902,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940619807397,4938.0,112900.0,56650.0,1320,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620638335,2466.0,100400.0,55710.0,1378,ALPN,DL3_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940638633535,22100.0,123000.0,58780.0,1654,ALPN,DM2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940630024566,22152.0,121900.0,60100.0,1618,ALPN,DM2_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940640032896,7650.0,118500.0,57390.0,1413,ALPN,DM5_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940644258327,7521.0,118400.0,57130.0,1450,ALPN,DM5_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940629926159,7368.0,118900.0,57400.0,1444,ALPN,DM5_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940642492576,7506.0,144800.0,59160.0,1129,ALPN,DM5_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940623547133,9310.0,110700.0,63820.0,1842,ALPN,M_l2PNm15,acetylcholine,True,False,False,False,False,False,1,False
720575940628504919,1237.0,140200.0,60270.0,1774,ALPN,M_lPNm11A,acetylcholine,True,False,False,False,False,False,1,False
720575940612598499,1397.0,139400.0,59400.0,1814,ALPN,M_lPNm11A,acetylcholine,True,False,False,False,False,False,1,False
720575940604412588,1360.0,140200.0,60450.0,1834,ALPN,M_lPNm11A,acetylcholine,True,False,False,False,False,False,1,False
720575940620920831,1037.0,124000.0,58680.0,2153,ALPN,M_lPNm11A,acetylcholine,True,False,False,False,False,False,1,False
720575940628514647,1499.0,141300.0,60730.0,1596,ALPN,M_lPNm11A,acetylcholine,True,False,False,False,False,False,1,False
720575940625805084,1326.0,125000.0,57720.0,2329,ALPN,M_lPNm11A,acetylcholine,True,False,False,False,False,False,1,False
720575940625819138,1828.0,120500.0,58460.0,1879,ALPN,M_lPNm11B,acetylcholine,True,False,False,False,False,False,1,False
720575940623137741,2605.0,118100.0,58580.0,1620,ALPN,M_lPNm11C,acetylcholine,True,False,False,False,False,False,1,False
720575940638778165,2191.0,123800.0,55030.0,2691,ALPN,M_lPNm11D,acetylcholine,True,False,False,False,False,False,1,False
720575940644238871,2144.0,123400.0,55180.0,2690,ALPN,M_lPNm11D,acetylcholine,True,False,False,False,False,False,1,False
720575940613809554,2560.0,117100.0,58400.0,1501,ALPN,M_lPNm11D,acetylcholine,True,False,False,False,False,False,1,False
720575940628954112,2300.0,120700.0,58520.0,1926,ALPN,M_lPNm11D,acetylcholine,True,False,False,False,False,False,1,False
720575940623287228,2185.0,113300.0,58620.0,1416,ALPN,M_lPNm11D,acetylcholine,True,False,False,False,False,False,1,False
720575940633499548,7390.0,169100.0,35280.0,4002,ALPN,VA5_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940637009636,7670.0,97400.0,33060.0,4543,ALPN,VA5_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940632868563,6378.0,169100.0,35030.0,3999,ALPN,VA5_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940619838912,7148.0,115000.0,61460.0,1454,ALPN,VA5_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940637231593,7268.0,96450.0,32640.0,4533,ALPN,VA5_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940640398477,5679.0,115500.0,60320.0,1404,ALPN,VA7m_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940620068518,5992.0,114700.0,61250.0,1433,ALPN,VA7m_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940633190847,22033.0,146500.0,63640.0,1214,ALPN,VC1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940628077568,7752.0,114800.0,59420.0,1472,ALPN,VM1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940623444715,10083.0,115100.0,59690.0,1434,ALPN,VM1_lPN,acetylcholine,True,False,False,False,False,False,1,False
720575940623307447,2029.0,117400.0,64590.0,2291,ALPN,CB1321,acetylcholine,True,False,False,False,False,False,1,False
720575940633552028,1841.0,117700.0,63900.0,2286,ALPN,CB1321,acetylcholine,True,False,False,False,False,False,1,False
720575940639202467,1770.0,143300.0,63080.0,1930,ALPN,CB1321,acetylcholine,True,False,False,False,False,False,1,False
720575940604911793,1427.0,118400.0,62880.0,2243,ALPN,CB1321,acetylcholine,True,False,False,False,False,False,1,False
720575940604974978,2164.0,120200.0,62230.0,1993,ALPN,CB1988,acetylcholine,True,False,False,False,False,False,1,False
720575940609030776,1497.0,143500.0,65480.0,2014,,CB2388,acetylcholine,True,False,False,False,False,False,1,False
720575940619559838,1966.0,143500.0,64680.0,1996,,CB2388,acetylcholine,True,False,False,False,False,False,1,False
720575940632128908,2604.0,118100.0,63900.0,2300,ALPN,CB3206,acetylcholine,True,False,False,False,False,False,1,False
720575940648206468,2391.0,143400.0,62840.0,1947,ALPN,CB3206,acetylcholine,True,False,False,False,False,False,1,False
720575940637185252,2847.0,143600.0,64580.0,1984,ALPN,CB3206,acetylcholine,True,False,False,False,False,False,1,False
720575940612829663,1338.0,143200.0,62640.0,1774,ALPN,CB3383,acetylcholine,True,False,False,False,False,False,1,False
720575940624200974,1287.0,119600.0,61280.0,2171,ALPN,CB3383,acetylcholine,True,False,False,False,False,False,1,False
720575940604919473,1477.0,119500.0,62620.0,2178,ALPN,CB3383,acetylcholine,True,False,False,False,False,False,1,False
720575940628164222,1688.0,119400.0,62070.0,2145,ALPN,CB3383,acetylcholine,True,False,False,False,False,False,1,False
720575940629906425,1725.0,143400.0,63170.0,1787,ALPN,CB3383,acetylcholine,True,False,False,False,False,False,1,False
720575940626682682,3694.0,143300.0,63640.0,1966,ALPN,MZ_lvPN,acetylcholine,True,False,False,False,False,False,1,False
720575940628420008,3379.0,118700.0,62900.0,1834,ALPN,M_lvPNm25,acetylcholine,True,False,False,False,False,False,1,False
720575940629874806,2267.0,120900.0,61890.0,1883,ALPN,M_lvPNm28,acetylcholine,True,False,False,False,False,False,1,False
720575940638689001,2601.0,120300.0,62820.0,1756,ALPN,M_lvPNm29,acetylcholine,True,False,False,False,False,False,1,False
720575940617030178,1965.0,120600.0,62550.0,1901,ALPN,M_lvPNm29,acetylcholine,True,False,False,False,False,False,1,False
720575940613751186,2341.0,120200.0,62290.0,1834,ALPN,M_lvPNm31,acetylcholine,True,False,False,False,False,False,1,False
720575940629089068,1717.0,118000.0,60840.0,2092,ALPN,M_lvPNm35,acetylcholine,True,False,False,False,False,False,1,False
720575940610423538,1916.0,118600.0,60800.0,2118,ALPN,M_lvPNm35,acetylcholine,True,False,False,False,False,False,1,False
720575940630432815,1897.0,118800.0,60780.0,2130,ALPN,M_lvPNm35,acetylcholine,True,False,False,False,False,False,1,False
720575940632627757,1329.0,106300.0,29020.0,4637,ALPN,M_lvPNm37,acetylcholine,True,False,False,False,False,False,1,False
720575940623576141,1222.0,117900.0,61090.0,2129,ALPN,M_lvPNm37,acetylcholine,True,False,False,False,False,False,1,False
720575940639384947,1093.0,117900.0,61390.0,2118,ALPN,M_lvPNm37,acetylcholine,True,False,False,False,False,False,1,False
720575940607195826,6503.0,119800.0,62760.0,1849,ALPN,M_lvPNm39,acetylcholine,True,False,False,False,False,False,1,False
720575940646416419,905.0,144000.0,63240.0,1717,ALPN,M_lvPNm40,acetylcholine,True,False,False,False,False,False,1,False
720575940612821727,2315.0,144600.0,64070.0,1387,ALPN,M_lvPNm40,acetylcholine,True,False,False,False,False,False,1,False
720575940642212552,1849.0,118400.0,62570.0,1664,ALPN,M_lvPNm40,acetylcholine,True,False,False,False,False,False,1,False
720575940627114492,1881.0,119300.0,62280.0,1769,ALPN,M_lvPNm40,acetylcholine,True,False,False,False,False,False,1,False
720575940620840368,2448.0,117600.0,62370.0,1579,ALPN,M_lvPNm41,acetylcholine,True,False,False,False,False,False,1,False
720575940611856498,2533.0,147500.0,65000.0,1112,ALPN,M_lvPNm41,acetylcholine,True,False,False,False,False,False,1,False
720575940607001986,2076.0,118900.0,62370.0,1814,ALPN,M_lvPNm41,acetylcholine,True,False,False,False,False,False,1,False
720575940606498313,2293.0,146900.0,64800.0,1150,ALPN,M_lvPNm41,acetylcholine,True,False,False,False,False,False,1,False
720575940636096948,2348.0,145600.0,64310.0,1222,ALPN,M_lvPNm42,acetylcholine,True,False,False,False,False,False,1,False
720575940632216928,2209.0,146800.0,64620.0,1139,ALPN,M_lvPNm43,acetylcholine,True,False,False,False,False,False,1,False
720575940625237891,2221.0,145300.0,64030.0,1292,ALPN,M_lvPNm43,acetylcholine,True,False,False,False,False,False,1,False
720575940621792438,2290.0,118300.0,62690.0,1679,ALPN,M_lvPNm43,acetylcholine,True,False,False,False,False,False,1,False
720575940623815486,951.0,143200.0,63210.0,1659,ALPN,M_lvPNm44,acetylcholine,True,False,False,False,False,False,1,False
720575940611557785,1214.0,119200.0,62190.0,1865,ALPN,M_lvPNm44,acetylcholine,True,False,False,False,False,False,1,False
720575940628303607,2275.0,118800.0,62400.0,1717,ALPN,M_lvPNm45,acetylcholine,True,False,False,False,False,False,1,False
720575940627928911,2165.0,118900.0,62350.0,1950,ALPN,M_lvPNm45,acetylcholine,True,False,False,False,False,False,1,False
720575940612526819,2217.0,118700.0,62630.0,1793,ALPN,M_lvPNm45,acetylcholine,True,False,False,False,False,False,1,False
720575940622547421,2495.0,145500.0,63890.0,1397,ALPN,M_lvPNm45,acetylcholine,True,False,False,False,False,False,1,False
720575940625544069,839.0,120600.0,62100.0,2221,ALPN,M_lvPNm46,acetylcholine,True,False,False,False,False,False,1,False
